Q_Analog,Q_Boolean,I_Analog,I_Boolean,bit0,bit1,bit2,bit3
0.320434188,11111111111111111111000000000000,-0.97808638,11000000000000000000000000000000,1,1,0,0
-0.234933121,11111111111111100000000000000000,-0.24351026,11111111111111100000000000000000,0,1,0,1
0.354725674,11111111111111111111110000000000,0.31094438,11111111111111111111000000000000,1,1,1,1
-0.340048111,11111111111000000000000000000000,0.32835472,11111111111111111111100000000000,0,1,1,1
0.242142766,11111111111111111000000000000000,-0.94226404,11110000000000000000000000000000,1,1,0,0
-0.302761829,11111111111100000000000000000000,1.00425693,11111111111111111111111111111110,0,1,1,0
-0.344798319,11111111110000000000000000000000,-0.84563094,11111110000000000000000000000000,0,1,0,0
1.114453766,11111111111111111111111111111111,-0.39274139,11111111100000000000000000000000,1,0,0,1
0.911967044,11111111111111111111111111100000,-0.41381344,11111111000000000000000000000000,1,0,0,1
1.033203623,11111111111111111111111111111111,-0.36292437,11111111110000000000000000000000,1,0,0,1
-0.443586835,11111111000000000000000000000000,-0.35291157,11111111110000000000000000000000,0,1,0,1
0.990262945,11111111111111111111111111111100,-1.02921532,00000000000000000000000000000000,1,0,0,0
-0.91040549,11111000000000000000000000000000,-0.36873328,11111111110000000000000000000000,0,0,0,1
-0.999516995,10000000000000000000000000000000,0.87412482,11111111111111111111111111000000,0,0,1,0
-1.0038076,10000000000000000000000000000000,0.9463014,11111111111111111111111111110000,0,0,1,0
0.878367946,11111111111111111111111111000000,-1.03657079,00000000000000000000000000000000,1,0,0,0
1.008900937,11111111111111111111111111111110,-0.92787973,11110000000000000000000000000000,1,0,0,0
0.245080127,11111111111111111000000000000000,0.94461254,11111111111111111111111111110000,1,1,1,0
-1.054888418,00000000000000000000000000000000,-0.22635363,11111111111111100000000000000000,0,0,0,1
1.169498448,11111111111111111111111111111111,1.11907592,11111111111111111111111111111111,1,0,1,0
0.234862462,11111111111111111000000000000000,0.19794212,11111111111111110000000000000000,1,1,1,1
-0.972494914,11000000000000000000000000000000,-0.22134667,11111111111111100000000000000000,0,0,0,1
0.314973372,11111111111111111111000000000000,-0.05372948,11111111111111110000000000000000,1,1,0,1
-0.280383954,11111111111110000000000000000000,-0.37314903,11111111100000000000000000000000,0,1,0,1
-1.024308166,10000000000000000000000000000000,0.87603277,11111111111111111111111111000000,0,0,1,0
-0.412054642,11111111000000000000000000000000,-0.34657772,11111111110000000000000000000000,0,1,0,1
-0.837788964,11111110000000000000000000000000,-0.34444843,11111111111000000000000000000000,0,0,0,1
-0.267681578,11111111111111000000000000000000,-0.29748315,11111111111110000000000000000000,0,1,0,1
0.393579111,11111111111111111111111000000000,0.93782209,11111111111111111111111111110000,1,1,1,0
-0.403735301,11111111100000000000000000000000,0.35691934,11111111111111111111110000000000,0,1,1,1
0.162323404,11111111111111110000000000000000,0.36616846,11111111111111111111110000000000,1,1,1,1
-0.263523803,11111111111111000000000000000000,0.96879399,11111111111111111111111111111000,0,1,1,0
-0.87747301,11111100000000000000000000000000,-0.98289852,11000000000000000000000000000000,0,0,0,0
0.895897196,11111111111111111111111111000000,0.254855,11111111111111111100000000000000,1,0,1,1
0.125689159,11111111111111110000000000000000,0.17408619,11111111111111110000000000000000,1,1,1,1
1.025884545,11111111111111111111111111111110,0.95903747,11111111111111111111111111111000,1,0,1,0
-0.188014635,11111111111111110000000000000000,-0.94158155,11110000000000000000000000000000,0,1,0,0
0.358014653,11111111111111111111110000000000,-1.01916686,10000000000000000000000000000000,1,1,0,0
-0.789223728,11111111000000000000000000000000,0.94137948,11111111111111111111111111110000,0,0,1,0
0.304073597,11111111111111111111000000000000,0.28483057,11111111111111111110000000000000,1,1,1,1
0.933128665,11111111111111111111111111110000,-0.87636614,11111100000000000000000000000000,1,0,0,0
1.095713625,11111111111111111111111111111111,0.33949371,11111111111111111111100000000000,1,0,1,1
-0.264802732,11111111111111000000000000000000,0.23025206,11111111111111111000000000000000,0,1,1,1
-1.086948328,00000000000000000000000000000000,0.27516756,11111111111111111100000000000000,0,0,1,1
-0.965977324,11100000000000000000000000000000,-0.24874943,11111111111111100000000000000000,0,0,0,1
1.015344011,11111111111111111111111111111110,-0.28873139,11111111111110000000000000000000,1,0,0,1
0.313500659,11111111111111111111000000000000,-0.33475041,11111111111000000000000000000000,1,1,0,1
0.287056318,11111111111111111110000000000000,-1.01025666,10000000000000000000000000000000,1,1,0,0
-0.981971815,11000000000000000000000000000000,0.31852565,11111111111111111111000000000000,0,0,1,1
0.833512422,11111111111111111111111110000000,-0.9214554,11111000000000000000000000000000,1,0,0,0
-0.291867382,11111111111110000000000000000000,1.04766624,11111111111111111111111111111111,0,1,1,0
0.919385723,11111111111111111111111111100000,0.24562451,11111111111111111000000000000000,1,0,1,1
-0.292609382,11111111111110000000000000000000,0.39698342,11111111111111111111111000000000,0,1,1,1
0.820243616,11111111111111111111111100000000,-0.30669875,11111111111100000000000000000000,1,0,0,1
-0.922845834,11111000000000000000000000000000,0.32651693,11111111111111111111100000000000,0,0,1,1
-0.260938039,11111111111111000000000000000000,-0.25277373,11111111111111100000000000000000,0,1,0,1
0.997430803,11111111111111111111111111111110,-0.25380194,11111111111111000000000000000000,1,0,0,1
-0.233747335,11111111111111100000000000000000,0.34862156,11111111111111111111110000000000,0,1,1,1
-0.352698815,11111111110000000000000000000000,1.14866406,11111111111111111111111111111111,0,1,1,0
-0.93294995,11110000000000000000000000000000,1.04263169,11111111111111111111111111111111,0,0,1,0
-0.361391352,11111111110000000000000000000000,-0.93636871,11110000000000000000000000000000,0,1,0,0
0.945881367,11111111111111111111111111110000,-0.22396949,11111111111111100000000000000000,1,0,0,1
0.262698248,11111111111111111100000000000000,-0.9060371,11111000000000000000000000000000,1,1,0,0
0.898694334,11111111111111111111111111000000,-0.93391626,11110000000000000000000000000000,1,0,0,0
0.353832025,11111111111111111111110000000000,0.36498999,11111111111111111111110000000000,1,1,1,1
-0.888797212,11111100000000000000000000000000,0.38618396,11111111111111111111111000000000,0,0,1,1
0.344584342,11111111111111111111100000000000,0.43817903,11111111111111111111111100000000,1,1,1,1
-0.937018574,11110000000000000000000000000000,-0.92643103,11111000000000000000000000000000,0,0,0,0
-0.371456663,11111111100000000000000000000000,0.9607701,11111111111111111111111111111000,0,1,1,0
0.38741974,11111111111111111111111000000000,0.94107264,11111111111111111111111111110000,1,1,1,0
0.953212248,11111111111111111111111111111000,0.38545608,11111111111111111111111000000000,1,0,1,1
0.968584951,11111111111111111111111111111000,-0.28945794,11111111111110000000000000000000,1,0,0,1
-0.86812637,11111110000000000000000000000000,-0.22987347,11111111111111100000000000000000,0,0,0,1
0.279726267,11111111111111111100000000000000,-0.30418432,11111111111100000000000000000000,1,1,0,1
1.092424531,11111111111111111111111111111111,0.9732444,11111111111111111111111111111100,1,0,1,0
-0.944506524,11110000000000000000000000000000,0.8981637,11111111111111111111111111000000,0,0,1,0
-0.393551693,11111111100000000000000000000000,0.43097465,11111111111111111111111100000000,0,1,1,1
-0.309228631,11111111111100000000000000000000,-1.02686353,10000000000000000000000000000000,0,1,0,0
1.0569278,11111111111111111111111111111111,-0.94435238,11110000000000000000000000000000,1,0,0,0
-0.271158115,11111111111111000000000000000000,-0.26947738,11111111111111000000000000000000,0,1,0,1
1.011793493,11111111111111111111111111111110,-0.36699818,11111111110000000000000000000000,1,0,0,1
1.0181406,11111111111111111111111111111110,-0.37500469,11111111100000000000000000000000,1,0,0,1
-0.358386997,11111111110000000000000000000000,0.27971451,11111111111111111110000000000000,0,1,1,1
-0.32356337,11111111111000000000000000000000,-0.26746099,11111111111111000000000000000000,0,1,0,1
0.910510769,11111111111111111111111111100000,0.9715505,11111111111111111111111111111000,1,0,1,0
-0.219860884,11111111111111100000000000000000,0.92858912,11111111111111111111111111110000,0,1,1,0
0.895343123,11111111111111111111111111000000,-0.38604702,11111111100000000000000000000000,1,0,0,1
0.210622559,11111111111111110000000000000000,1.02320496,11111111111111111111111111111110,1,1,1,0
0.473518329,11111111111111111111111100000000,0.31638455,11111111111111111111000000000000,1,1,1,1
0.921272918,11111111111111111111111111100000,0.90557025,11111111111111111111111111100000,1,0,1,0
0.437524387,11111111111111111111111100000000,-1.20402398,00000000000000000000000000000000,1,1,0,0
0.858799023,11111111111111111111111110000000,0.38020884,11111111111111111111111000000000,1,0,1,1
-0.206251376,11111111111111100000000000000000,0.33998903,11111111111111111111100000000000,0,1,1,1
-0.907777279,11111000000000000000000000000000,0.9072002,11111111111111111111111111100000,0,0,1,0
-0.429433861,11111111000000000000000000000000,-0.85484641,11111110000000000000000000000000,0,1,0,0
0.92966302,11111111111111111111111111100000,-0.33734064,11111111111000000000000000000000,1,0,0,1
0.455865765,11111111111111111111111100000000,-0.91075949,11111000000000000000000000000000,1,1,0,0
0.289165108,11111111111111111110000000000000,-0.34791137,11111111110000000000000000000000,1,1,0,1
-0.224172299,11111111111111100000000000000000,-0.94481284,11110000000000000000000000000000,0,1,0,0
0.933350634,11111111111111111111111111110000,0.36250937,11111111111111111111110000000000,1,0,1,1
0.291398446,11111111111111111110000000000000,-0.2029092,11111111111111110000000000000000,1,1,0,1
-0.966770317,11100000000000000000000000000000,0.91529584,11111111111111111111111111100000,0,0,1,0
1.007674188,11111111111111111111111111111110,0.89171166,11111111111111111111111111000000,1,0,1,0
0.91185416,11111111111111111111111111100000,0.97251781,11111111111111111111111111111100,1,0,1,0
-0.960030738,11100000000000000000000000000000,0.80272857,11111111111111111111111100000000,0,0,1,0
-0.971823769,11000000000000000000000000000000,-0.87499083,11111100000000000000000000000000,0,0,0,0
-0.862774514,11111110000000000000000000000000,0.8547817,11111111111111111111111110000000,0,0,1,0
-1.102755891,00000000000000000000000000000000,0.96678446,11111111111111111111111111111000,0,0,1,0
0.548917519,11111111111111111111111100000000,0.38080613,11111111111111111111111000000000,1,1,1,1
-1.041458372,00000000000000000000000000000000,-1.01278024,10000000000000000000000000000000,0,0,0,0
1.035140567,11111111111111111111111111111111,0.82960069,11111111111111111111111110000000,1,0,1,0
-0.221151163,11111111111111100000000000000000,0.32954561,11111111111111111111100000000000,0,1,1,1
0.939852257,11111111111111111111111111110000,-0.30306904,11111111111100000000000000000000,1,0,0,1
0.305974475,11111111111111111111000000000000,1.03839341,11111111111111111111111111111111,1,1,1,0
1.01100037,11111111111111111111111111111110,0.34716236,11111111111111111111110000000000,1,0,1,1
0.985157111,11111111111111111111111111111100,-0.81099988,11111111000000000000000000000000,1,0,0,0
1.020914348,11111111111111111111111111111110,1.00421706,11111111111111111111111111111110,1,0,1,0
0.314383562,11111111111111111111000000000000,0.3365667,11111111111111111111100000000000,1,1,1,1
-0.342204765,11111111111000000000000000000000,1.10374953,11111111111111111111111111111111,0,1,1,0
0.339372161,11111111111111111111100000000000,-0.86511501,11111110000000000000000000000000,1,1,0,0
-0.805627828,11111111000000000000000000000000,0.27350923,11111111111111111100000000000000,0,0,1,1
-0.233689666,11111111111111100000000000000000,-0.97823362,11000000000000000000000000000000,0,1,0,0
0.94493048,11111111111111111111111111110000,0.90316969,11111111111111111111111111000000,1,0,1,0
-0.245992917,11111111111111100000000000000000,0.77857685,11111111111111111111111100000000,0,1,1,0
0.882163116,11111111111111111111111111000000,0.9057996,11111111111111111111111111100000,1,0,1,0
0.320293296,11111111111111111111000000000000,-0.88104883,11111100000000000000000000000000,1,1,0,0
0.872421023,11111111111111111111111110000000,0.98449234,11111111111111111111111111111100,1,0,1,0
0.995105584,11111111111111111111111111111100,-0.37984133,11111111100000000000000000000000,1,0,0,1
1.042736697,11111111111111111111111111111111,0.28335101,11111111111111111110000000000000,1,0,1,1
0.997256184,11111111111111111111111111111100,0.92126683,11111111111111111111111111100000,1,0,1,0
0.884399859,11111111111111111111111111000000,-0.26851136,11111111111111000000000000000000,1,0,0,1
0.211972289,11111111111111110000000000000000,-0.45397674,11111111000000000000000000000000,1,1,0,1
-0.422322436,11111111000000000000000000000000,-0.96964293,11100000000000000000000000000000,0,1,0,0
-0.895075715,11111100000000000000000000000000,0.88228851,11111111111111111111111111000000,0,0,1,0
0.335559968,11111111111111111111100000000000,0.31562176,11111111111111111111000000000000,1,1,1,1
-0.362448659,11111111110000000000000000000000,1.03985676,11111111111111111111111111111111,0,1,1,0
0.22354021,11111111111111111000000000000000,-0.9079817,11111000000000000000000000000000,1,1,0,0
-0.972259778,11000000000000000000000000000000,0.34613505,11111111111111111111110000000000,0,0,1,1
-0.970292875,11000000000000000000000000000000,-0.37641566,11111111100000000000000000000000,0,0,0,1
-0.342971755,11111111111000000000000000000000,-0.93350824,11110000000000000000000000000000,0,1,0,0
-1.001620855,10000000000000000000000000000000,0.92694617,11111111111111111111111111100000,0,0,1,0
-0.969511046,11100000000000000000000000000000,-0.37828157,11111111100000000000000000000000,0,0,0,1
-0.22300516,11111111111111100000000000000000,0.26587616,11111111111111111100000000000000,0,1,1,1
-0.293264549,11111111111110000000000000000000,-0.34384772,11111111111000000000000000000000,0,1,0,1
-0.909815878,11111000000000000000000000000000,-0.94455695,11110000000000000000000000000000,0,0,0,0
-0.942182551,11110000000000000000000000000000,-0.89000393,11111100000000000000000000000000,0,0,0,0
-0.830660931,11111110000000000000000000000000,1.05389056,11111111111111111111111111111111,0,0,1,0
0.353549357,11111111111111111111110000000000,-0.97270433,11000000000000000000000000000000,1,1,0,0
1.008136785,11111111111111111111111111111110,-0.97067564,11000000000000000000000000000000,1,0,0,0
-0.891780876,11111100000000000000000000000000,0.92834687,11111111111111111111111111110000,0,0,1,0
0.41405491,11111111111111111111111100000000,-0.36480738,11111111110000000000000000000000,1,1,0,1
0.984052681,11111111111111111111111111111100,1.05062674,11111111111111111111111111111111,1,0,1,0
